video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,category_name
VID0397,2025-12-24,Sample Video 397,Channel 397,30,2025-05-09,Tag2,3231040,5650,41615,39708,https://img.youtube.com/vi/VID0397/default.jpg,0,0,1,Description for video 397,Gaming
VID0398,2025-05-11,Sample Video 398,Channel 398,25,2025-10-19,Tag8,3088824,38794,13574,43977,https://img.youtube.com/vi/VID0398/default.jpg,0,1,0,Description for video 398,Sports
VID0399,2025-07-11,Sample Video 399,Channel 399,30,2025-03-11,Tag3,1599027,232580,11629,37492,https://img.youtube.com/vi/VID0399/default.jpg,1,1,1,Description for video 399,Gaming
VID0400,2025-12-08,Sample Video 400,Channel 400,30,2025-01-04,Tag3,2175590,2488,47271,11325,https://img.youtube.com/vi/VID0400/default.jpg,0,0,1,Description for video 400,Gaming
VID0401,2025-04-16,Sample Video 401,Channel 401,25,2025-02-11,Tag10,4932327,3311,48271,22607,https://img.youtube.com/vi/VID0401/default.jpg,0,1,1,Description for video 401,Sports
VID0402,2025-06-25,Sample Video 402,Channel 402,25,2025-03-03,Tag6,2101957,185350,17966,48900,https://img.youtube.com/vi/VID0402/default.jpg,1,1,0,Description for video 402,Sports
VID0403,2025-04-06,Sample Video 403,Channel 403,15,2025-03-01,Tag2,863360,84561,15376,33263,https://img.youtube.com/vi/VID0403/default.jpg,1,0,1,Description for video 403,Entertainment
VID0404,2025-04-18,Sample Video 404,Channel 404,15,2025-02-24,Tag10,4604048,179248,21347,20999,https://img.youtube.com/vi/VID0404/default.jpg,1,1,1,Description for video 404,Entertainment
VID0405,2025-05-17,Sample Video 405,Channel 405,15,2025-01-19,Tag6,568305,124302,49651,4942,https://img.youtube.com/vi/VID0405/default.jpg,1,1,0,Description for video 405,Entertainment
VID0406,2025-07-08,Sample Video 406,Channel 406,15,2025-06-12,Tag3,3931692,360558,28028,745,https://img.youtube.com/vi/VID0406/default.jpg,1,1,1,Description for video 406,Entertainment
VID0407,2025-01-15,Sample Video 407,Channel 407,30,2025-10-23,Tag3,1228972,178928,7923,25321,https://img.youtube.com/vi/VID0407/default.jpg,1,0,1,Description for video 407,Gaming
VID0408,2025-06-17,Sample Video 408,Channel 408,15,2025-12-11,Tag4,417594,443707,49398,15050,https://img.youtube.com/vi/VID0408/default.jpg,0,1,0,Description for video 408,Entertainment
VID0409,2025-05-22,Sample Video 409,Channel 409,15,2025-10-18,Tag3,1819493,4229,49993,24541,https://img.youtube.com/vi/VID0409/default.jpg,1,1,1,Description for video 409,Entertainment
VID0410,2025-03-07,Sample Video 410,Channel 410,15,2025-05-02,Tag8,1228985,143403,42351,7711,https://img.youtube.com/vi/VID0410/default.jpg,1,0,1,Description for video 410,Entertainment
VID0411,2025-04-20,Sample Video 411,Channel 411,25,2025-06-11,Tag4,3625561,251553,40547,41220,https://img.youtube.com/vi/VID0411/default.jpg,1,1,0,Description for video 411,Sports
VID0412,2025-01-27,Sample Video 412,Channel 412,25,2025-06-25,Tag3,1333874,495681,25302,23643,https://img.youtube.com/vi/VID0412/default.jpg,0,1,0,Description for video 412,Sports
VID0413,2025-12-22,Sample Video 413,Channel 413,15,2025-03-11,Tag1,2707612,367356,27420,43269,https://img.youtube.com/vi/VID0413/default.jpg,1,0,1,Description for video 413,Entertainment
VID0414,2025-08-07,Sample Video 414,Channel 414,17,2025-05-03,Tag8,105213,385242,3460,44538,https://img.youtube.com/vi/VID0414/default.jpg,0,1,0,Description for video 414,Film & Animation
VID0415,2025-03-23,Sample Video 415,Channel 415,30,2025-04-08,Tag8,4123854,427718,31339,31964,https://img.youtube.com/vi/VID0415/default.jpg,1,0,0,Description for video 415,Gaming
VID0416,2025-04-26,Sample Video 416,Channel 416,15,2025-10-07,Tag3,4664077,432758,18933,8544,https://img.youtube.com/vi/VID0416/default.jpg,0,1,0,Description for video 416,Entertainment
VID0417,2025-10-12,Sample Video 417,Channel 417,30,2025-05-25,Tag6,4687789,41515,47175,36511,https://img.youtube.com/vi/VID0417/default.jpg,0,0,0,Description for video 417,Gaming
VID0418,2025-05-27,Sample Video 418,Channel 418,17,2025-01-20,Tag6,1439354,7335,35717,3428,https://img.youtube.com/vi/VID0418/default.jpg,1,0,0,Description for video 418,Film & Animation
VID0419,2025-07-21,Sample Video 419,Channel 419,17,2025-03-24,Tag2,2614878,111049,11146,34958,https://img.youtube.com/vi/VID0419/default.jpg,1,0,0,Description for video 419,Film & Animation
VID0420,2025-04-19,Sample Video 420,Channel 420,17,2025-12-07,Tag10,1361885,159101,4606,6579,https://img.youtube.com/vi/VID0420/default.jpg,1,0,1,Description for video 420,Film & Animation
VID0421,2025-05-10,Sample Video 421,Channel 421,17,2025-11-19,Tag2,4996209,183134,19740,7922,https://img.youtube.com/vi/VID0421/default.jpg,1,0,1,Description for video 421,Film & Animation
VID0422,2025-12-22,Sample Video 422,Channel 422,30,2025-11-15,Tag7,3347912,396395,10272,35233,https://img.youtube.com/vi/VID0422/default.jpg,1,0,0,Description for video 422,Gaming
VID0423,2025-03-08,Sample Video 423,Channel 423,22,2025-12-02,Tag6,709049,262741,7040,26942,https://img.youtube.com/vi/VID0423/default.jpg,0,1,1,Description for video 423,People & Blogs
VID0424,2025-11-24,Sample Video 424,Channel 424,15,2025-07-28,Tag2,2929268,128944,36430,11974,https://img.youtube.com/vi/VID0424/default.jpg,0,0,1,Description for video 424,Entertainment
VID0425,2025-09-02,Sample Video 425,Channel 425,17,2025-06-03,Tag8,2331975,467241,42062,39066,https://img.youtube.com/vi/VID0425/default.jpg,0,1,0,Description for video 425,Film & Animation
VID0426,2025-11-28,Sample Video 426,Channel 426,30,2025-06-02,Tag2,3551468,483343,47494,19769,https://img.youtube.com/vi/VID0426/default.jpg,1,0,0,Description for video 426,Gaming
VID0427,2025-03-27,Sample Video 427,Channel 427,10,2025-07-20,Tag5,1764952,431430,36697,39024,https://img.youtube.com/vi/VID0427/default.jpg,1,0,0,Description for video 427,Music
VID0428,2025-11-20,Sample Video 428,Channel 428,15,2025-07-10,Tag7,3880167,255529,29519,5802,https://img.youtube.com/vi/VID0428/default.jpg,1,0,0,Description for video 428,Entertainment
VID0429,2025-10-18,Sample Video 429,Channel 429,17,2025-03-13,Tag2,3887592,195003,14258,9058,https://img.youtube.com/vi/VID0429/default.jpg,1,0,1,Description for video 429,Film & Animation
VID0430,2025-02-21,Sample Video 430,Channel 430,30,2025-01-12,Tag9,701978,78406,20137,10220,https://img.youtube.com/vi/VID0430/default.jpg,1,1,1,Description for video 430,Gaming
VID0431,2025-03-28,Sample Video 431,Channel 431,10,2025-06-17,Tag7,1405609,471942,44226,41236,https://img.youtube.com/vi/VID0431/default.jpg,1,0,1,Description for video 431,Music
VID0432,2025-10-16,Sample Video 432,Channel 432,15,2025-08-04,Tag3,766557,261488,31519,14243,https://img.youtube.com/vi/VID0432/default.jpg,0,0,0,Description for video 432,Entertainment
VID0433,2025-10-18,Sample Video 433,Channel 433,30,2025-05-20,Tag5,1465638,24610,6761,42389,https://img.youtube.com/vi/VID0433/default.jpg,0,1,1,Description for video 433,Gaming
VID0434,2025-06-03,Sample Video 434,Channel 434,10,2025-07-28,Tag8,4683434,433711,39319,21882,https://img.youtube.com/vi/VID0434/default.jpg,0,1,0,Description for video 434,Music
VID0435,2025-02-25,Sample Video 435,Channel 435,25,2025-08-03,Tag1,1905012,366081,46610,26485,https://img.youtube.com/vi/VID0435/default.jpg,1,1,1,Description for video 435,Sports
VID0436,2025-02-16,Sample Video 436,Channel 436,22,2025-03-17,Tag4,3297225,209509,45007,4909,https://img.youtube.com/vi/VID0436/default.jpg,0,1,1,Description for video 436,People & Blogs
VID0437,2025-05-25,Sample Video 437,Channel 437,25,2025-05-04,Tag3,2513964,243547,19165,1254,https://img.youtube.com/vi/VID0437/default.jpg,0,0,1,Description for video 437,Sports
VID0438,2025-11-25,Sample Video 438,Channel 438,30,2025-01-23,Tag8,4600915,490877,41786,38365,https://img.youtube.com/vi/VID0438/default.jpg,0,0,1,Description for video 438,Gaming
VID0439,2025-12-14,Sample Video 439,Channel 439,15,2025-12-07,Tag8,2337918,169180,38521,19581,https://img.youtube.com/vi/VID0439/default.jpg,1,1,0,Description for video 439,Entertainment
VID0440,2025-11-15,Sample Video 440,Channel 440,17,2025-12-01,Tag8,3172034,492606,26244,916,https://img.youtube.com/vi/VID0440/default.jpg,1,0,0,Description for video 440,Film & Animation
VID0441,2025-07-01,Sample Video 441,Channel 441,15,2025-06-19,Tag4,314750,175100,37062,28320,https://img.youtube.com/vi/VID0441/default.jpg,1,0,0,Description for video 441,Entertainment
VID0442,2025-04-10,Sample Video 442,Channel 442,25,2025-08-28,Tag9,865884,204741,21387,15582,https://img.youtube.com/vi/VID0442/default.jpg,0,1,1,Description for video 442,Sports
VID0443,2025-07-01,Sample Video 443,Channel 443,15,2025-07-25,Tag8,1300963,191490,44988,5370,https://img.youtube.com/vi/VID0443/default.jpg,0,1,1,Description for video 443,Entertainment
VID0444,2025-07-08,Sample Video 444,Channel 444,17,2025-04-10,Tag6,1972924,79147,26882,34897,https://img.youtube.com/vi/VID0444/default.jpg,0,1,0,Description for video 444,Film & Animation
VID0445,2025-12-14,Sample Video 445,Channel 445,10,2025-02-26,Tag6,3675186,419800,25420,15648,https://img.youtube.com/vi/VID0445/default.jpg,1,0,0,Description for video 445,Music
VID0446,2025-04-05,Sample Video 446,Channel 446,10,2025-02-20,Tag4,4233407,247072,37050,7336,https://img.youtube.com/vi/VID0446/default.jpg,1,0,1,Description for video 446,Music
VID0447,2025-06-16,Sample Video 447,Channel 447,17,2025-07-07,Tag7,1875873,5295,22004,17395,https://img.youtube.com/vi/VID0447/default.jpg,0,0,1,Description for video 447,Film & Animation
VID0448,2025-08-01,Sample Video 448,Channel 448,17,2025-11-28,Tag7,3912089,338832,30444,24908,https://img.youtube.com/vi/VID0448/default.jpg,0,1,1,Description for video 448,Film & Animation
VID0449,2025-08-22,Sample Video 449,Channel 449,17,2025-01-02,Tag4,4114500,77591,46620,11080,https://img.youtube.com/vi/VID0449/default.jpg,1,0,0,Description for video 449,Film & Animation
VID0450,2025-10-24,Sample Video 450,Channel 450,17,2025-02-08,Tag5,4208172,312403,42715,47033,https://img.youtube.com/vi/VID0450/default.jpg,1,1,1,Description for video 450,Film & Animation
VID0451,2025-03-17,Sample Video 451,Channel 451,17,2025-09-08,Tag6,630656,452121,19377,39282,https://img.youtube.com/vi/VID0451/default.jpg,0,1,1,Description for video 451,Film & Animation
VID0452,2025-12-24,Sample Video 452,Channel 452,10,2025-04-13,Tag2,2134892,156291,26993,42463,https://img.youtube.com/vi/VID0452/default.jpg,0,0,1,Description for video 452,Music
VID0453,2025-07-15,Sample Video 453,Channel 453,22,2025-01-27,Tag5,3826495,267961,8788,30564,https://img.youtube.com/vi/VID0453/default.jpg,0,0,1,Description for video 453,People & Blogs
VID0454,2025-09-02,Sample Video 454,Channel 454,25,2025-10-10,Tag6,2407958,402042,44582,15415,https://img.youtube.com/vi/VID0454/default.jpg,0,0,1,Description for video 454,Sports
VID0455,2025-05-27,Sample Video 455,Channel 455,22,2025-08-03,Tag1,2069372,73028,25918,6222,https://img.youtube.com/vi/VID0455/default.jpg,0,0,1,Description for video 455,People & Blogs
VID0456,2025-11-10,Sample Video 456,Channel 456,10,2025-07-10,Tag10,3540945,449585,44462,46645,https://img.youtube.com/vi/VID0456/default.jpg,1,0,1,Description for video 456,Music
VID0457,2025-08-25,Sample Video 457,Channel 457,17,2025-02-28,Tag10,2533398,314051,23828,37541,https://img.youtube.com/vi/VID0457/default.jpg,0,1,0,Description for video 457,Film & Animation
VID0458,2025-04-09,Sample Video 458,Channel 458,15,2025-11-09,Tag8,1357652,230212,34008,12097,https://img.youtube.com/vi/VID0458/default.jpg,0,1,1,Description for video 458,Entertainment
VID0459,2025-01-28,Sample Video 459,Channel 459,10,2025-08-21,Tag4,382393,234270,8037,42885,https://img.youtube.com/vi/VID0459/default.jpg,1,0,0,Description for video 459,Music
VID0460,2025-10-08,Sample Video 460,Channel 460,22,2025-09-17,Tag3,232519,11163,4711,46985,https://img.youtube.com/vi/VID0460/default.jpg,1,1,1,Description for video 460,People & Blogs
VID0461,2025-02-03,Sample Video 461,Channel 461,25,2025-05-15,Tag3,901242,396567,2715,6207,https://img.youtube.com/vi/VID0461/default.jpg,1,1,1,Description for video 461,Sports
VID0462,2025-11-20,Sample Video 462,Channel 462,30,2025-03-10,Tag9,651173,386723,45950,27793,https://img.youtube.com/vi/VID0462/default.jpg,1,1,0,Description for video 462,Gaming
VID0463,2025-11-11,Sample Video 463,Channel 463,17,2025-08-04,Tag2,4741687,429846,42382,36656,https://img.youtube.com/vi/VID0463/default.jpg,0,0,1,Description for video 463,Film & Animation
VID0464,2025-11-20,Sample Video 464,Channel 464,10,2025-01-15,Tag8,222163,413391,29300,24882,https://img.youtube.com/vi/VID0464/default.jpg,0,1,0,Description for video 464,Music
VID0465,2025-07-15,Sample Video 465,Channel 465,10,2025-06-10,Tag5,3987774,284018,7035,9393,https://img.youtube.com/vi/VID0465/default.jpg,0,0,1,Description for video 465,Music
VID0466,2025-09-10,Sample Video 466,Channel 466,10,2025-12-08,Tag3,1183117,253078,34461,38180,https://img.youtube.com/vi/VID0466/default.jpg,1,1,0,Description for video 466,Music
VID0467,2025-10-04,Sample Video 467,Channel 467,17,2025-04-15,Tag10,3866224,292087,38392,46926,https://img.youtube.com/vi/VID0467/default.jpg,1,0,1,Description for video 467,Film & Animation
VID0468,2025-06-11,Sample Video 468,Channel 468,22,2025-04-05,Tag5,2314569,350151,35391,7022,https://img.youtube.com/vi/VID0468/default.jpg,1,0,0,Description for video 468,People & Blogs
VID0469,2025-02-24,Sample Video 469,Channel 469,22,2025-12-01,Tag8,1716550,303909,26383,30775,https://img.youtube.com/vi/VID0469/default.jpg,1,1,0,Description for video 469,People & Blogs
VID0470,2025-11-21,Sample Video 470,Channel 470,15,2025-09-12,Tag1,4251004,42737,7426,34333,https://img.youtube.com/vi/VID0470/default.jpg,1,0,1,Description for video 470,Entertainment
VID0471,2025-03-25,Sample Video 471,Channel 471,22,2025-11-23,Tag4,1864953,150569,38564,2302,https://img.youtube.com/vi/VID0471/default.jpg,1,1,1,Description for video 471,People & Blogs
VID0472,2025-05-26,Sample Video 472,Channel 472,15,2025-05-27,Tag10,3279654,99645,14594,28380,https://img.youtube.com/vi/VID0472/default.jpg,1,0,0,Description for video 472,Entertainment
VID0473,2025-01-09,Sample Video 473,Channel 473,22,2025-01-06,Tag7,3806700,324837,48184,25158,https://img.youtube.com/vi/VID0473/default.jpg,1,1,0,Description for video 473,People & Blogs
VID0474,2025-02-24,Sample Video 474,Channel 474,25,2025-06-20,Tag3,2728608,365303,11766,49337,https://img.youtube.com/vi/VID0474/default.jpg,1,1,0,Description for video 474,Sports
VID0475,2025-09-19,Sample Video 475,Channel 475,15,2025-09-06,Tag10,2568186,457600,30123,41468,https://img.youtube.com/vi/VID0475/default.jpg,1,1,1,Description for video 475,Entertainment
VID0476,2025-02-01,Sample Video 476,Channel 476,30,2025-04-24,Tag6,810581,379159,13227,2439,https://img.youtube.com/vi/VID0476/default.jpg,0,0,0,Description for video 476,Gaming
VID0477,2025-07-21,Sample Video 477,Channel 477,25,2025-03-14,Tag6,370264,127021,25052,27304,https://img.youtube.com/vi/VID0477/default.jpg,0,1,0,Description for video 477,Sports
VID0478,2025-07-19,Sample Video 478,Channel 478,25,2025-07-06,Tag9,3260147,77625,28394,37225,https://img.youtube.com/vi/VID0478/default.jpg,0,1,1,Description for video 478,Sports
VID0479,2025-05-16,Sample Video 479,Channel 479,17,2025-12-27,Tag8,2866005,156024,4271,42597,https://img.youtube.com/vi/VID0479/default.jpg,0,1,1,Description for video 479,Film & Animation
VID0480,2025-02-09,Sample Video 480,Channel 480,17,2025-11-19,Tag4,4787941,471244,45970,27251,https://img.youtube.com/vi/VID0480/default.jpg,1,0,0,Description for video 480,Film & Animation
VID0481,2025-08-16,Sample Video 481,Channel 481,25,2025-03-08,Tag2,174023,116097,45192,47868,https://img.youtube.com/vi/VID0481/default.jpg,0,1,1,Description for video 481,Sports
VID0482,2025-07-19,Sample Video 482,Channel 482,25,2025-02-07,Tag3,3348769,158865,44790,33124,https://img.youtube.com/vi/VID0482/default.jpg,1,0,1,Description for video 482,Sports
VID0483,2025-08-14,Sample Video 483,Channel 483,17,2025-01-07,Tag7,1791122,129024,25275,24234,https://img.youtube.com/vi/VID0483/default.jpg,1,1,0,Description for video 483,Film & Animation
VID0484,2025-03-10,Sample Video 484,Channel 484,30,2025-10-16,Tag8,3221803,306308,13721,32401,https://img.youtube.com/vi/VID0484/default.jpg,1,1,1,Description for video 484,Gaming
VID0485,2025-03-14,Sample Video 485,Channel 485,22,2025-02-19,Tag10,2265121,238746,26169,38095,https://img.youtube.com/vi/VID0485/default.jpg,1,0,0,Description for video 485,People & Blogs
VID0486,2025-02-08,Sample Video 486,Channel 486,22,2025-05-18,Tag5,2067488,254928,28903,28156,https://img.youtube.com/vi/VID0486/default.jpg,1,1,0,Description for video 486,People & Blogs
VID0487,2025-01-12,Sample Video 487,Channel 487,22,2025-02-08,Tag3,4129904,430802,14854,26210,https://img.youtube.com/vi/VID0487/default.jpg,0,1,0,Description for video 487,People & Blogs
VID0488,2025-12-03,Sample Video 488,Channel 488,17,2025-08-24,Tag3,2992669,90006,1709,36315,https://img.youtube.com/vi/VID0488/default.jpg,1,0,1,Description for video 488,Film & Animation
VID0489,2025-01-04,Sample Video 489,Channel 489,17,2025-01-01,Tag1,1705603,181841,46461,48447,https://img.youtube.com/vi/VID0489/default.jpg,0,1,1,Description for video 489,Film & Animation
VID0490,2025-02-21,Sample Video 490,Channel 490,25,2025-07-22,Tag2,1069245,40357,42631,20080,https://img.youtube.com/vi/VID0490/default.jpg,0,1,1,Description for video 490,Sports
VID0491,2025-04-04,Sample Video 491,Channel 491,17,2025-11-19,Tag3,1179963,11801,36926,18304,https://img.youtube.com/vi/VID0491/default.jpg,0,0,0,Description for video 491,Film & Animation
VID0492,2025-05-08,Sample Video 492,Channel 492,30,2025-01-06,Tag4,2484597,408369,37992,13574,https://img.youtube.com/vi/VID0492/default.jpg,0,0,1,Description for video 492,Gaming
VID0493,2025-08-10,Sample Video 493,Channel 493,17,2025-10-20,Tag4,4549090,160784,12769,18611,https://img.youtube.com/vi/VID0493/default.jpg,0,0,0,Description for video 493,Film & Animation
VID0494,2025-12-11,Sample Video 494,Channel 494,17,2025-06-28,Tag6,2054765,296257,35098,20591,https://img.youtube.com/vi/VID0494/default.jpg,0,0,1,Description for video 494,Film & Animation
